funding_total_usd,status,country_code,city,funding_rounds,first_funding_at,last_funding_at,founded_year,status_class,main_category,funding_total_category
4000000.0,operating,USA,San Francisco,2,2012-07-03,2014-01-30,2009,1,Consumer Electronics,1
20000000.0,operating,USA,Marlborough,1,2000-10-16,2000-10-16,2012,1,Service Providers,1
98000.0,operating,USA,Manchester,2,2013-08-06,2013-09-12,2012,1,Education,0
28000.0,operating,USA,San Francisco,2,2013-11-10,2014-07-18,2012,1,CAD,0
19611.0,operating,EST,Tallinn,1,2013-03-01,2013-03-01,2013,1,Games,0
2100000.0,operating,USA,Concord,1,2005-03-07,2005-03-07,1998,1,Software,1
4000000.0,closed,USA,Maynard,1,2007-09-01,2007-09-01,2007,0,Audio,1
7500000.0,operating,USA,Burlingame,1,2002-11-25,2002-11-25,2012,1,Enterprise Software,1
265761.0,operating,BRA,Recife,2,2012-02-05,2014-01-10,2010,1,Advertising,0
2500.0,operating,USA,Raleigh,1,2014-08-27,2014-08-27,2002,1,Medical,0
,operating,USA,Plano,1,2012-05-06,2012-05-06,2004,1,Coupons,3
12505971.0,operating,FRA,Paris,2,2013-12-09,2015-01-20,2013,1,Biotechnology,1
1318044.0,operating,FRA,Paris,1,2014-08-28,2014-08-28,2010,1,Media,1
1000000.0,operating,USA,Mountain View,1,2015-01-20,2015-01-20,2013,1,Business Services,0
,operating,USA,Lucerne Valley,2,2011-01-01,2011-06-01,2011,1,Analytics,3
,operating,USA,Richardson,1,2010-02-08,2010-02-08,2010,1,Medical,3
,operating,USA,Palo Alto,1,2014-06-25,2014-06-25,2013,1,Information Security,3
5000000.0,operating,USA,San Francisco,1,2005-10-18,2005-10-18,2012,1,Biotechnology,1
4000000.0,operating,USA,Lombard,1,2013-04-01,2013-04-01,1973,1,Consumer Goods,1
11700000.0,operating,CAN,Ottawa,3,2010-05-11,2012-11-20,2004,1,Embedded Hardware and Software,1
178686.0,operating,ARG,Buenos Aires,5,2013-09-01,2015-02-01,2013,1,Finance Technology,0
38200000.0,operating,USA,San Francisco,4,2008-09-01,2012-07-23,2009,1,Collaboration,1
,operating,USA,San Francisco,1,2013-05-29,2013-05-29,2013,1,Software,3
60000000.0,operating,USA,San Francisco,3,2012-07-17,2015-07-17,2012,1,Financial Services,1
500000.0,operating,USA,Ithaca,1,2010-09-30,2010-09-30,2008,1,Biotechnology,0
27337143.0,operating,USA,San Francisco,5,2009-06-01,2014-11-25,2009,1,Advertising,1
562250.0,closed,USA,Norcross,1,2009-05-29,2009-05-29,1988,0,Software,0
90000.0,operating,GBR,London,1,2012-08-22,2012-08-22,2011,1,E-Commerce,0
28000.0,operating,USA,Palo Alto,2,2012-11-01,2013-10-01,2012,1,Collaboration,0
,closed,USA,San Francisco,1,1999-12-28,1999-12-28,2012,0,Software,3
250000.0,operating,USA,Belmont,1,2011-08-02,2011-08-02,2011,1,Biotechnology,0
,closed,USA,Santa Monica,1,2014-11-15,2014-11-15,2014,0,Sporting Goods,3
1200000.0,operating,USA,Boston,1,2015-05-15,2015-05-15,2014,1,Photography,1
11500000.0,operating,USA,La Jolla,1,2015-08-02,2015-08-02,2011,1,Internet,1
1500000.0,operating,USA,Brooklyn,1,2013-03-22,2013-03-22,2012,1,Apps,1
,operating,ISR,Tel Aviv,1,2009-06-03,2009-06-03,2003,1,Advertising,3
108000000.0,acquired,GBR,Brighton,3,2005-07-13,2007-07-26,1998,2,Advertising,2
600000.0,operating,MYS,Kuala Lumpur,1,2011-01-01,2011-01-01,2009,1,Cloud Computing,0
250000.0,operating,USA,San Francisco,1,2010-05-01,2010-05-01,2012,1,Computers,0
4440262.0,acquired,USA,Pasadena,3,2009-03-24,2014-03-01,2012,2,Advertising,1
4350240.0,operating,DEU,Garching Bei München,1,2006-03-28,2006-03-28,2012,1,Engineering Firms,1
4420000.0,operating,JPN,Tokyo,2,2013-07-02,2015-02-10,2012,1,Education,1
150000000.0,operating,IND,New Delhi,1,2013-12-16,2013-12-16,2012,1,Hardware + Software,2
611000.0,operating,USA,New York,2,2014-07-10,2015-03-03,2013,1,Brand Marketing,0
300000.0,operating,USA,San Diego,2,2009-02-02,2012-02-01,2005,1,Biotechnology,0
8700000.0,operating,USA,Denver,2,2013-04-11,2015-06-17,2012,1,Biotechnology,1
700000.0,operating,USA,Santa Monica,1,2012-12-01,2012-12-01,2011,1,Mobile,0
1250000.0,operating,USA,New York,1,2013-11-10,2013-11-10,2012,1,E-Commerce,1
13276082.0,operating,USA,Cambridge,3,2013-09-26,2015-09-22,2013,1,Biotechnology,1
120000.0,closed,USA,New York,1,2013-07-02,2013-07-02,2013,0,Colleges,0
51400000.0,acquired,USA,Redwood City,3,2002-02-19,2005-04-18,2012,2,Privacy,1
27000000.0,operating,USA,Cupertino,2,2005-08-02,2007-09-19,2012,1,Software,1
50000.0,closed,USA,New York,1,2010-08-24,2010-08-24,2008,0,E-Commerce,0
75103391.0,ipo,USA,North Liberty,5,2009-08-27,2015-03-04,2006,2,Biotechnology,1
10000000.0,operating,USA,San Clemente,2,2011-07-22,2012-09-06,2004,1,Health Care,1
,operating,USA,Chicago,1,2013-03-01,2013-03-01,2003,1,Apps,3
89000000.0,operating,CHN,Shanghai,2,2015-04-01,2015-11-25,2010,1,Education,1
67478.0,operating,FRA,Paris,1,2011-10-01,2011-10-01,2010,1,Fashion,0
275000.0,operating,USA,Manhattan,1,2011-08-30,2011-08-30,2011,1,Health Care,0
,operating,USA,Los Angeles,1,2015-07-07,2015-07-07,2010,1,Legal,3
,operating,IRL,Dublin,1,2013-02-01,2013-02-01,2012,1,Internet,3
200000.0,operating,USA,San Francisco,1,2014-12-16,2014-12-16,2012,1,News,0
30400002.0,operating,AUT,Vienna,3,2010-09-22,2013-09-03,2010,1,Biotechnology,1
1000.0,closed,PHL,Caticlan,1,2015-08-01,2015-08-01,2015,0,B2B Express Delivery,0
,acquired,USA,Birmingham,1,2013-03-08,2013-03-08,2000,2,Enterprise Software,3
30000.0,operating,GBR,London,1,2015-09-03,2015-09-03,2014,1,Internet,0
7800000.0,operating,USA,New York,2,2014-04-24,2014-09-16,2012,1,Business Intelligence,1
7000000.0,operating,ISR,San Francisco,1,2015-10-06,2015-10-06,2014,1,Software,1
50000.0,operating,ITA,Florence,1,2013-05-28,2013-05-28,2012,1,Flash Sales,0
3400000.0,operating,USA,Palo Alto,2,2015-05-01,2015-11-19,2014,1,Big Data,1
2250000.0,operating,USA,San Francisco,1,2015-06-25,2015-06-25,2014,1,Information Technology,1
48260819.0,acquired,USA,Scottsdale,5,2007-08-31,2010-10-12,2000,2,Messaging,1
30000.0,operating,AUT,Vienna,1,2014-02-26,2014-02-26,2012,1,Investment Management,0
,ipo,USA,San Mateo,2,2001-09-01,2013-06-21,1996,2,Biotechnology,3
2005038.0,ipo,USA,Northvale,3,2009-06-12,2014-04-15,1996,2,Biotechnology,1
,operating,USA,Acworth,1,2014-02-03,2014-02-03,2013,1,Education,3
25000.0,operating,USA,Louisville,1,2003-09-01,2003-09-01,2003,1,Software,0
6300000.0,operating,USA,San Diego,2,2013-06-01,2013-10-21,2013,1,Therapeutics,1
25000000.0,operating,USA,San Francisco,1,2013-08-05,2013-08-05,2010,1,Big Data Analytics,1
8373276.0,operating,DEU,San Francisco,1,2015-09-24,2015-09-24,2003,1,Internet,1
500000.0,closed,USA,San Francisco,2,2013-07-15,2015-10-29,2013,0,Software,0
,operating,USA,Sunnyvale,1,2015-04-10,2015-04-10,2015,1,Mobile,3
65000.0,operating,USA,San Francisco,1,2015-03-01,2015-03-01,2011,1,Religion,0
162364.0,operating,CHN,Shanghai,1,2013-09-01,2013-09-01,2013,1,E-Commerce,0
3000000.0,operating,CHN,Shanghai,1,2007-06-01,2007-06-01,2006,1,Photography,1
,operating,GBR,London,1,2013-03-01,2013-03-01,2012,1,Commercial Real Estate,3
28963170.0,operating,USA,Santa Clara,3,2011-09-22,2014-01-31,2011,1,Networking,1
1000500.0,operating,USA,Park City,1,2010-03-01,2010-03-01,2010,1,Finance,1
25000000.0,closed,USA,Framingham,1,1999-11-09,1999-11-09,2012,0,Software,1
,operating,DEU,San Francisco,1,2014-01-01,2014-01-01,2014,1,Apps,3
120000.0,operating,CAN,Kitchener,2,2014-04-01,2014-12-01,2014,1,Film,0
,operating,IND,Bangalore,1,2014-02-03,2014-02-03,2012,1,Analytics,3
500000.0,operating,USA,San Francisco,1,2014-06-01,2014-06-01,2014,1,Business Services,0
1000000.0,acquired,IND,New Delhi,1,2013-06-26,2013-06-26,2012,2,E-Commerce,0
,acquired,GBR,Newton Aycliffe,1,2007-10-01,2007-10-01,2012,2,Environmental Innovation,3
62000000.0,operating,USA,Houston,2,2009-06-04,2013-09-24,1999,1,Manufacturing,1
60000.0,closed,USA,Denver,1,2015-01-02,2015-01-02,2014,0,Financial Services,0
35000000.0,operating,USA,Bellevue,1,2006-06-05,2006-06-05,1999,1,Software,1
1227720.0,operating,ESP,Madrid,2,2012-11-01,2013-05-29,2012,1,Curated Web,1
970773.0,operating,GBR,Chester,2,2013-02-01,2014-02-01,2012,1,Software,0
941049.0,operating,DEU,Berlin,2,2014-08-14,2015-05-20,2013,1,Finance,0
1100000.0,operating,MEX,Mexico City,1,2014-07-14,2014-07-14,2010,1,E-Commerce Platforms,1
2000000.0,operating,IND,Indore,1,2015-05-20,2015-05-20,2013,1,Transportation,1
3500000.0,operating,RUS,Moscow,2,2006-07-25,2009-03-19,2012,1,Analytics,1
375000.0,operating,USA,Minneapolis,1,2010-11-18,2010-11-18,2005,1,Software,0
1750000.0,acquired,USA,Charlotte,1,2001-11-19,2001-11-19,2012,2,Commercial Real Estate,1
,operating,USA,Palo Alto,1,2013-11-10,2013-11-10,2012,1,Mobile Advertising,3
20395.0,operating,EST,Tallinn,1,2013-02-01,2013-02-01,2011,1,Software,0
23754000.0,operating,USA,San Jose,5,2006-03-28,2014-01-02,2002,1,Network Security,1
40300000.0,operating,USA,Santa Monica,3,2013-03-04,2014-06-26,2012,1,Communities,1
,operating,USA,Clarence Center,1,2012-12-31,2012-12-31,2012,1,Networking,3
80000000.0,operating,USA,San Francisco,5,2010-01-01,2015-08-25,2009,1,Cloud Data Services,1
12000000.0,operating,USA,San Mateo,2,2006-12-06,2011-02-09,2003,1,Digital Media,1
1260800.0,operating,USA,San Francisco,1,2008-12-01,2008-12-01,2005,1,Coupons,1
1500000.0,operating,USA,San Francisco,2,2014-06-01,2014-12-02,2014,1,Mobile,1
24000000.0,operating,USA,Santa Clara,1,2001-03-27,2001-03-27,1999,1,Software,1
69493.0,operating,KOR,Seoul,1,2014-03-25,2014-03-25,2014,1,Fitness,0
1945000.0,operating,USA,New York,2,2011-09-01,2012-01-01,2009,1,Big Data,1
1000000.0,closed,USA,San Francisco,1,2011-01-01,2011-01-01,2010,0,Advertising,0
1000000.0,closed,RUS,Nizhniy Novgorod,1,2013-12-10,2013-12-10,2013,0,Finance,0
500000.0,operating,USA,Chicago,1,2012-11-01,2012-11-01,2012,1,Curated Web,0
10000000.0,operating,USA,San Francisco,2,2014-08-11,2015-03-05,2012,1,Dental,1
,operating,CAN,Toronto,1,2015-01-01,2015-01-01,2014,1,Brand Marketing,3
44074955.0,acquired,BEL,Lochristi,6,2010-05-26,2014-09-08,2008,2,Analytics,1
23500238.0,operating,USA,New York,6,2006-11-01,2011-03-10,2004,1,Search,1
5000000.0,operating,GBR,San Francisco,1,2011-06-09,2011-06-09,2012,1,Software,1
100000.0,operating,USA,San Francisco,2,2015-07-03,2015-10-25,2015,1,Software,0
,operating,CHN,Beijing,1,2010-01-01,2010-01-01,2010,1,E-Commerce,3
41000.0,operating,CHL,Santiago,3,2014-09-01,2014-12-27,2014,1,Online Reservations,0
1000000.0,operating,CHN,Beijing,2,2012-03-01,2013-12-01,2011,1,Games,0
,operating,BRA,São Paulo,1,2014-07-31,2014-07-31,2012,1,Mobile Devices,3
620000.0,operating,THA,San Francisco,1,2014-07-30,2014-07-30,2012,1,Education,0
3000000.0,operating,USA,San Francisco,1,2015-04-22,2015-04-22,2014,1,Public Transportation,1
,operating,DEU,Berlin,1,2015-07-23,2015-07-23,2013,1,Games,3
15000000.0,operating,USA,Eagle,1,2015-10-05,2015-10-05,2006,1,Software,1
750000.0,operating,USA,Austin,1,2008-07-15,2008-07-15,2007,1,Manufacturing,0
,operating,SGP,Singapore,1,2013-07-01,2013-07-01,2012,1,Consumers,3
6084516.0,acquired,USA,Orlando,2,2009-10-17,2011-06-14,1999,2,Curated Web,1
295000.0,operating,GBR,York,1,2007-06-11,2007-06-11,2006,1,Software,0
630000.0,operating,GBR,London,1,2014-10-01,2014-10-01,2013,1,Chat,0
475000.0,operating,USA,Longmont,1,2014-11-10,2014-11-10,2005,1,Water,0
521000.0,operating,SGP,Singapore,1,2013-06-26,2013-06-26,2012,1,Consumers,0
,operating,USA,Springdale,1,2009-07-22,2009-07-22,2005,1,Clean Technology,3
45000000.0,operating,USA,New York,4,1998-01-01,2006-01-01,1994,1,Business Development,1
3830126.0,operating,GBR,London,1,2015-05-29,2015-05-29,2009,1,Consumer Electronics,1
,operating,USA,San Francisco,1,2015-05-15,2015-05-15,2015,1,Finance Technology,3
350000.0,closed,BLM,Gustavia,1,2010-01-27,2010-01-27,2010,0,Travel & Tourism,0
4670000.0,acquired,USA,Boca Raton,3,2011-01-05,2013-05-08,2010,2,Enterprise Software,1
,closed,USA,Upland,1,2005-03-11,2005-03-11,2012,0,Software,3
1600000.0,operating,USA,Aliso Viejo,2,2012-04-27,2012-11-12,2011,1,Brand Marketing,1
10351376.0,operating,GBR,Melksham,1,2011-01-29,2011-01-29,2012,1,Nonprofits,1
60500000.0,operating,USA,Cupertino,3,2013-10-02,2015-10-22,2012,1,Analytics,1
7500000.0,acquired,USA,Santa Rosa,1,2002-09-24,2002-09-24,1996,2,Manufacturing,1
1500000.0,operating,USA,Chicago,1,2011-07-01,2011-07-01,2011,1,E-Commerce,1
1800000.0,acquired,USA,Mountain View,1,2013-08-20,2013-08-20,2013,2,Career Management,1
1030000.0,operating,USA,San Francisco,2,2015-01-01,2015-09-16,2014,1,Enterprises,1
15900000.0,operating,USA,Los Angeles,2,2015-05-19,2015-09-01,2012,1,Android,1
46000.0,operating,CAN,Edmonton,1,2014-01-15,2014-01-15,2014,1,Non Profit,0
44566724.0,ipo,CHE,Liestal,3,2004-12-17,2014-08-15,2004,2,Biotechnology,1
41300000.0,operating,USA,San Francisco,3,2012-10-04,2014-05-29,2012,1,Software,1
380000.0,operating,IDN,Jakarta,1,2013-05-06,2013-05-06,2011,1,Doctors,0
,operating,USA,Encinitas,1,2013-09-19,2013-09-19,2008,1,Software,3
35400000.0,acquired,GBR,Cambridge,1,2010-10-05,2010-10-05,2012,2,Biotechnology,1
,operating,USA,Austin,1,2001-09-25,2001-09-25,2012,1,Design,3
22180000.0,operating,USA,New York,4,2006-06-18,2014-03-14,2006,1,Brand Marketing,1
,acquired,USA,Van Nuys,1,2011-12-31,2011-12-31,2005,2,Technology,3
6000000.0,operating,CAN,Toronto,1,2015-03-26,2015-03-26,2014,1,Financial Services,1
5100000.0,operating,USA,Hunt Valley,1,2015-01-26,2015-01-26,2002,1,Health and Wellness,1
10200000.0,operating,BRA,São Paulo,1,2013-03-14,2013-03-14,2009,1,E-Commerce,1
2500000.0,operating,USA,Bridgewater,2,2014-07-10,2015-09-15,2013,1,Cloud Computing,1
76500.0,operating,USA,Menlo Park,1,2009-02-26,2009-02-26,2007,1,Manufacturing,0
100000.0,operating,USA,Mountain View,1,2010-10-01,2010-10-01,2010,1,Browser Extensions,0
2000000.0,operating,AUS,Melbourne,3,2011-05-02,2013-09-01,2010,1,Mobile,1
3000000.0,operating,USA,Tempe,1,2015-06-19,2015-06-19,2015,1,Travel,1
320000.0,operating,IND,Gurgaon,1,2015-02-25,2015-02-25,2013,1,Food Processing,0
1300000.0,operating,USA,San Francisco,1,2015-09-15,2015-09-15,2015,1,Software,1
25000.0,operating,IND,Cochin,1,2012-11-20,2012-11-20,2012,1,Enterprise Software,0
1609875.0,operating,IRL,Dublin,1,2006-08-17,2006-08-17,2005,1,Messaging,1
2500002.0,operating,USA,Des Moines,2,2014-10-07,2014-10-10,2013,1,Software,1
6500000.0,operating,USA,Newton,1,2013-03-11,2013-03-11,2012,1,Business Development,1
350000.0,operating,USA,Columbus,2,2010-10-27,2012-03-09,2009,1,Curated Web,0
,operating,USA,Cleveland,1,2013-12-30,2013-12-30,2011,1,Energy,3
314795.0,operating,CHN,Shenzhen,1,2012-07-01,2012-07-01,2012,1,News,0
4000000.0,operating,USA,Palo Alto,1,2015-08-26,2015-08-26,2013,1,Designers,1
2180175.0,acquired,GBR,Glasgow,1,2001-11-11,2001-11-11,1999,2,Enterprise Software,1
50000000.0,operating,USA,Fort Worth,1,2011-01-21,2011-01-21,1996,1,Clean Technology,1
,acquired,CAN,Ottawa,1,1999-01-01,1999-01-01,1997,2,Mobile,3
4200000.0,operating,USA,Kent,1,2013-12-03,2013-12-03,2012,1,Clean Technology,1
,acquired,GBR,London,1,2011-02-07,2011-02-07,2012,2,Fashion,3
1000000.0,operating,GRC,Athens,1,2011-12-27,2011-12-27,2011,1,Analytics,0
1500000.0,acquired,USA,Sunrise,1,2005-09-01,2005-09-01,1995,2,Advertising,1
270000.0,operating,USA,Sunnyvale,1,2010-08-01,2010-08-01,2010,1,Content,0
3960155.0,closed,USA,Santa Clara,1,2015-06-18,2015-06-18,2012,0,Health and Wellness,1
,operating,USA,Draper,1,2008-03-17,2008-03-17,1994,1,Consulting,3
,operating,USA,Mountain View,1,2012-08-01,2012-08-01,2012,1,Advertising,3
,operating,JPN,Tokyo,1,2010-11-01,2010-11-01,2004,1,Software,3
1788702.11029584,operating,DEU,Munich,1,2015-05-04,2015-05-04,2013,1,E-Commerce,1
2040250.0,operating,USA,Austin,2,2011-01-11,2012-11-15,2006,1,Biotechnology,1
50000.0,operating,USA,Durham,2,2013-01-01,2013-08-26,2012,1,Artificial Intelligence,0
22000000.0,acquired,USA,Boston,1,2012-01-20,2012-01-20,2008,2,Fashion,1
500000.0,acquired,USA,San Francisco,1,2010-11-29,2010-11-29,2012,2,Mobile,0
1885043.0,closed,NOR,Oslo,3,2012-09-01,2015-08-01,2010,0,Finance Technology,1
350000.0,operating,USA,Leesburg,1,2007-11-01,2007-11-01,2007,1,Curated Web,0
8000000.0,acquired,USA,Chicago,2,1999-09-15,2000-05-03,1999,2,E-Commerce,1
1150000.0,operating,GBR,Didcot,1,2013-03-28,2013-03-28,2011,1,Biotechnology,1
750000.0,operating,GBR,London,1,2013-12-01,2013-12-01,2013,1,Big Data,0
,operating,CAN,Toronto,1,2015-01-12,2015-01-12,2012,1,Medical,3
2500000.0,operating,USA,Burlington,1,2011-04-19,2011-04-19,2012,1,Finance,1
1318679.0,operating,BEL,Diegem,3,2013-02-20,2014-11-30,2012,1,Cloud Computing,1
,closed,USA,Houston,1,2008-07-01,2008-07-01,2008,0,Curated Web,3
3510000.0,operating,USA,Scottsdale,4,2011-10-17,2015-04-17,2004,1,Enterprise Software,1
,operating,USA,San Francisco,1,2013-02-26,2013-02-26,2005,1,Hospitality,3
2660000.0,operating,USA,New York,2,2014-12-31,2015-06-09,2014,1,Apps,1
704167.0,operating,USA,Parlier,1,2013-11-11,2013-11-11,1971,1,Health and Wellness,0
200000.0,operating,USA,Baltimore,1,2015-11-19,2015-11-19,2012,1,Software,0
8500000.0,operating,NOR,Oslo,2,2013-12-10,2015-10-13,2009,1,Mobile,1
344853.0,closed,GBR,Sutton Coldfield,2,2012-08-01,2013-09-01,2012,0,Fashion,0
62809189.0,operating,CHN,Beijing,6,2008-05-01,2012-06-01,1999,1,Photography,1
,operating,USA,Marblehead,4,2012-06-01,2013-04-29,2006,1,Software,3
16349622.0,operating,CAN,Scarborough,1,2012-08-06,2012-08-06,2012,1,Manufacturing,1
12114681.0,operating,IRL,Dublin,2,2013-01-01,2015-09-28,2013,1,Broadcasting,1
1000000.0,operating,USA,San Jose,1,2014-07-07,2014-07-07,2013,1,Cloud Computing,0
29125000.0,operating,USA,Salt Lake City,6,2009-10-01,2015-09-22,2009,1,Education,1
,operating,EGY,Cairo,1,2014-11-01,2014-11-01,2012,1,Health Care,3
2750000.0,operating,USA,San Clemente,3,2013-06-11,2015-09-03,2009,1,Biotechnology,1
44050000.0,operating,USA,San Francisco,5,2011-06-10,2015-10-08,2010,1,Augmented Reality,1
,operating,USA,Las Vegas,1,2013-12-05,2013-12-05,2013,1,Brewing,3
29307140.0,operating,GBR,Manchester,3,2010-09-01,2013-05-22,2007,1,Biotechnology,1
435278.0,operating,CAN,Toronto,2,2013-03-08,2014-09-03,2012,1,Green Consumer Goods,0
150000.0,operating,USA,St Louis,2,2011-05-01,2011-06-20,2011,1,Software,0
6700000.0,acquired,NOR,Oslo,1,2005-05-23,2005-05-23,1994,2,Software,1
700000.0,operating,USA,Salt Lake City,1,2015-10-29,2015-10-29,2014,1,Information Technology,0
9908249.0,closed,USA,San Francisco,1,2002-09-06,2002-09-06,2012,0,Industrial,1
35000.0,operating,ARG,Buenos Aires,2,2013-08-01,2013-11-02,2013,1,Digital Entertainment,0
5000000.0,operating,USA,Ann Arbor,1,2005-05-13,2005-05-13,1992,1,Pharmaceuticals,1
975000.0,closed,USA,San Francisco,1,2015-07-10,2015-07-10,2015,0,Internet,0
,acquired,DNK,Copenhagen,1,2013-11-01,2013-11-01,2011,2,Biotechnology,3
5290000.0,operating,USA,Culver City,4,2011-08-01,2014-10-20,2011,1,Entertainment,1
1730000.0,operating,USA,Pompano Beach,1,2011-10-11,2011-10-11,2007,1,Health and Wellness,1
,operating,CAN,Montréal,1,2012-12-23,2012-12-23,2011,1,Cloud-Based Music,3
,operating,USA,Dublin,1,2014-12-02,2014-12-02,2011,1,Games,3
1500000.0,operating,KOR,Seoul,1,2012-04-01,2012-04-01,2011,1,Social Media,1
5600000.0,operating,AUS,Osborne,1,2013-11-13,2013-11-13,2012,1,Biotechnology,1
20000000.0,operating,USA,New York,1,2001-07-30,2001-07-30,2012,1,Technology,1
80000000.0,acquired,USA,San Francisco,5,2006-12-01,2012-07-10,2006,2,Networking,1
5130000.0,operating,USA,Miami Beach,2,2013-12-12,2014-10-02,2010,1,Financial Services,1
100000.0,acquired,USA,San Francisco,1,2011-02-15,2011-02-15,2010,2,Digital Rights Management,0
909150.0,operating,GBR,Huddersfield,1,2013-08-19,2013-08-19,2012,1,Software,0
,operating,USA,Visalia,1,2012-02-08,2012-02-08,2012,1,Sports,3
105769230.0,operating,USA,Beverly,1,2011-06-29,2011-06-29,1983,1,Health and Wellness,2
,operating,USA,New York,1,2012-12-15,2012-12-15,2009,1,Collaborative Consumption,3
,closed,ESP,Barcelona,1,2008-01-01,2008-01-01,2007,0,Education,3
,operating,USA,Roselle,2,2015-01-01,2015-04-30,2014,1,Internet,3
400000.0,operating,USA,Palo Alto,1,2006-01-01,2006-01-01,2012,1,Peer-to-Peer,0
29800000.0,operating,USA,Nashville,4,2008-06-20,2013-09-24,2006,1,Health and Wellness,1
3528114.0,operating,KOR,Seoul,1,2012-08-21,2012-08-21,2009,1,Design,1
20000.0,operating,USA,Kahuku,1,2014-10-14,2014-10-14,2012,1,3D,0
80000.0,closed,USA,Allendale,1,2010-01-06,2010-01-06,2009,0,Film,0
350000.0,operating,TWN,Hsinchu,1,2010-01-14,2010-01-14,1997,1,Web Hosting,0
1305.0,operating,USA,Los Angeles,1,2013-02-12,2013-02-12,2012,1,Events,0
23500000.0,closed,USA,Alexandria,2,2006-09-20,2009-10-14,2012,0,Cyber Security,1
165000.0,operating,USA,San Francisco,2,2006-09-08,2012-09-04,2006,1,Politics,0
5550000.0,operating,USA,Saratoga,2,2010-01-20,2010-06-07,2006,1,Clean Technology,1
,operating,IND,New Delhi,1,2008-02-01,2008-02-01,2009,1,Education,3
,operating,USA,Martinsburg,1,2007-01-01,2007-01-01,2007,1,Entertainment,3
1950000.0,operating,USA,Longmeadow,1,2011-08-15,2011-08-15,2011,1,Biotechnology,1
400000.0,operating,USA,Aventura,1,2011-11-03,2011-11-03,2010,1,Curated Web,0
,acquired,CHE,Zürich,1,2008-01-01,2008-01-01,2007,2,Advertising,3
,operating,USA,New York,1,2013-07-01,2013-07-01,2013,1,Advertising,3
38000903.0,closed,USA,Sunnyvale,5,2011-02-04,2013-05-03,2007,0,Health Care,1
1075000.0,operating,USA,Gilbert,2,2015-01-07,2015-07-28,2013,1,Health Care,1
1162500.0,operating,USA,Apple Valley,2,2011-07-27,2012-02-09,2010,1,Hospitality,1
,operating,USA,Los Alamos,1,2015-03-04,2015-03-04,2015,1,Clean Technology,3
14000000.0,operating,USA,Miami,2,2008-01-05,2014-10-17,1999,1,Software,1
180000.0,operating,IRL,Cork,1,2005-04-06,2005-04-06,2012,1,Biotechnology,0
2200000.0,acquired,FRA,Paris,1,2010-07-12,2010-07-12,2007,2,Business Development,1
,operating,USA,San Bruno,1,2011-09-12,2011-09-12,2012,1,Consumer Electronics,3
,acquired,USA,Overland Park,1,2006-02-17,2006-02-17,1996,2,Software,3
